10,2,0.0845217711939
7,4,0.0838482086816
5,2,0.0746172352515
1,10,0.0773863420588
5,6,0.0885386468195
3,3,0.0775669718454
7,10,0.127208973651
9,9,0.11324721268
8,4,0.0907996674315
8,2,0.107762269645
9,1,0.123967398122
8,4,0.0907996674315
3,0,0.065281771203
6,9,0.0946164357145
1,10,0.0773863420588
4,1,0.0799288779685
4,1,0.0799288779685
4,3,0.0727371819641
9,5,0.0860794611158
10,0,0.119232355526
3,5,0.0743182121058
7,4,0.0838482086816
10,1,0.103469494168
10,9,0.119074124851
6,0,0.0659123205863
8,4,0.0907996674315
1,1,0.0777915988511
6,4,0.0704933487788
7,8,0.0765959341667
8,10,0.137173763108
7,9,0.0952508202794
10,3,0.074555441393
1,1,0.0777915988511
10,6,0.0874782068951
6,1,0.0716222807315
3,6,0.0770938536873
10,9,0.119074124851
7,4,0.0838482086816
5,4,0.0674440068611
10,5,0.0750628288042
0,5,0.067086675765
5,6,0.0885386468195
1,2,0.0832525704373
6,10,0.117864625281
0,1,0.0933610205134
4,10,0.0788219789511
6,9,0.0946164357145
7,0,0.0671033683596
7,5,0.0885814347829
6,3,0.0650896594919
4,5,0.0834864985961
6,1,0.0716222807315
7,7,0.0785851684219
4,9,0.073537590234
4,10,0.0788219789511
6,8,0.0785411815159
6,10,0.117864625281
2,5,0.0664256977087
2,4,0.0725564854727
9,4,0.0813349156063
2,8,0.0705682699171
9,2,0.10909198385
0,3,0.0995441156416
3,10,0.0726659512045
3,3,0.0775669718454
10,6,0.0874782068951
7,6,0.0881036452338
8,4,0.0907996674315
1,6,0.0643349001463
4,0,0.0693293867743
9,0,0.111250494719
7,7,0.0785851684219
1,4,0.0793591470463
9,3,0.0888285072098
7,8,0.0765959341667
2,7,0.0714850713246
6,5,0.0801255704824
7,4,0.0838482086816
1,2,0.0832525704373
5,9,0.0844075041154
5,10,0.0986511099314
6,3,0.0650896594919
6,4,0.0704933487788
0,4,0.0849201077503
10,3,0.074555441393
9,3,0.0888285072098
1,9,0.0744590230963
5,9,0.0844075041154
1,0,0.0758630507126
2,5,0.0664256977087
4,2,0.0831573167115
6,8,0.0785411815159
1,4,0.0793591470463
0,8,0.0625949314108
1,8,0.0698499864697
9,7,0.0994230401431
6,1,0.0716222807315
4,8,0.0759808747246
4,9,0.073537590234
6,0,0.0659123205863
7,8,0.0765959341667
2,3,0.0805195567005
1,2,0.0832525704373
7,9,0.0952508202794
0,10,0.0785180160389
4,10,0.0788219789511
0,5,0.067086675765
5,6,0.0885386468195
9,5,0.0860794611158
9,8,0.0944144578287
8,1,0.105113159267
1,8,0.0698499864697
6,7,0.079109853009
0,9,0.075102123663
5,8,0.0803052022714
7,4,0.0838482086816
10,0,0.119232355526
10,2,0.0845217711939
7,0,0.0671033683596
4,3,0.0727371819641
7,10,0.127208973651
10,10,0.131578055005
0,1,0.0933610205134
3,6,0.0770938536873
2,0,0.0605101161813
5,8,0.0803052022714
2,7,0.0714850713246
2,0,0.0605101161813
8,2,0.107762269645
3,7,0.075229843973
5,0,0.0683517400699
3,6,0.0770938536873
4,0,0.0693293867743
0,4,0.0849201077503
6,2,0.0697275168385
0,9,0.075102123663
0,4,0.0849201077503
2,3,0.0805195567005
3,4,0.0724683294368
3,6,0.0770938536873
1,6,0.0643349001463
9,10,0.143386240384
5,6,0.0885386468195
1,3,0.0907272338539
3,8,0.0715276915456
4,4,0.0726441018297
7,10,0.127208973651
4,7,0.0831664024976
8,7,0.0901532790158
5,2,0.0746172352515
3,2,0.0817728980389
3,9,0.0703955104484
4,3,0.0727371819641
6,7,0.079109853009
1,9,0.0744590230963
9,2,0.10909198385
10,7,0.100283910485
8,4,0.0907996674315
8,10,0.137173763108
4,10,0.0788219789511
7,6,0.0881036452338
4,0,0.0693293867743
8,6,0.0994545980469
7,0,0.0671033683596
0,4,0.0849201077503
3,2,0.0817728980389
3,8,0.0715276915456
3,1,0.0749665971567
0,7,0.0605248860952
5,8,0.0803052022714
10,0,0.119232355526
0,0,0.105010530822
7,0,0.0671033683596
3,8,0.0715276915456
6,3,0.0650896594919
6,0,0.0659123205863
3,5,0.0743182121058
0,7,0.0605248860952
2,6,0.0684978208149
8,9,0.100179709085
6,1,0.0716222807315
8,10,0.137173763108
3,0,0.065281771203
8,8,0.0825243705264
5,3,0.0639726487478
5,4,0.0674440068611
3,1,0.0749665971567
7,0,0.0671033683596
5,3,0.0639726487478
3,3,0.0775669718454
5,4,0.0674440068611
2,1,0.0689623851869
5,0,0.0683517400699
2,6,0.0684978208149
8,3,0.0955858646947
1,3,0.0907272338539
5,5,0.0811626227859
8,1,0.105113159267
9,1,0.123967398122
2,9,0.0717250463456
8,9,0.100179709085
5,1,0.0767043436929
5,10,0.0986511099314
10,6,0.0874782068951
6,9,0.0946164357145
9,8,0.0944144578287
4,10,0.0788219789511
10,3,0.074555441393
1,4,0.0793591470463
10,4,0.0715814402561
6,2,0.0697275168385
5,8,0.0803052022714
10,8,0.104649596661
4,7,0.0831664024976
8,0,0.0840398379532
1,0,0.0758630507126
3,2,0.0817728980389
0,2,0.0921061009022
0,3,0.0995441156416
8,1,0.105113159267
3,4,0.0724683294368
1,2,0.0832525704373
10,10,0.131578055005
1,2,0.0832525704373
7,8,0.0765959341667
2,1,0.0689623851869
6,4,0.0704933487788
3,9,0.0703955104484
9,9,0.11324721268
3,3,0.0775669718454
2,6,0.0684978208149
4,1,0.0799288779685
0,5,0.067086675765
8,8,0.0825243705264
2,1,0.0689623851869
9,8,0.0944144578287
3,1,0.0749665971567
5,10,0.0986511099314
9,2,0.10909198385
2,10,0.0750843758364
10,2,0.0845217711939
8,10,0.137173763108
9,3,0.0888285072098
6,7,0.079109853009
9,5,0.0860794611158
10,5,0.0750628288042
0,0,0.105010530822
8,3,0.0955858646947
3,1,0.0749665971567
5,5,0.0811626227859
6,1,0.0716222807315
2,2,0.0769961411827
6,3,0.0650896594919
6,0,0.0659123205863
9,10,0.143386240384
2,6,0.0684978208149
4,5,0.0834864985961
4,8,0.0759808747246
1,2,0.0832525704373
10,3,0.074555441393
0,0,0.105010530822
7,10,0.127208973651
9,2,0.10909198385
0,3,0.0995441156416
9,9,0.11324721268
7,1,0.0790125018891
8,4,0.0907996674315
8,9,0.100179709085
5,6,0.0885386468195
6,2,0.0697275168385
3,4,0.0724683294368
0,3,0.0995441156416
10,8,0.104649596661
10,1,0.103469494168
2,6,0.0684978208149
1,9,0.0744590230963
9,7,0.0994230401431
4,4,0.0726441018297
9,0,0.111250494719
0,1,0.0933610205134
6,4,0.0704933487788
2,6,0.0684978208149
3,8,0.0715276915456
0,1,0.0933610205134
5,6,0.0885386468195
4,5,0.0834864985961
8,5,0.0944191711281
8,2,0.107762269645
5,6,0.0885386468195
7,6,0.0881036452338
1,10,0.0773863420588
8,6,0.0994545980469
4,5,0.0834864985961
3,4,0.0724683294368
5,6,0.0885386468195
9,1,0.123967398122
10,2,0.0845217711939
4,0,0.0693293867743
0,7,0.0605248860952
6,1,0.0716222807315
0,3,0.0995441156416
1,10,0.0773863420588
8,7,0.0901532790158
9,6,0.0986683223092
7,7,0.0785851684219
8,4,0.0907996674315
4,9,0.073537590234
2,3,0.0805195567005
1,0,0.0758630507126
9,7,0.0994230401431
0,10,0.0785180160389
4,3,0.0727371819641
6,3,0.0650896594919
0,4,0.0849201077503
3,9,0.0703955104484
